tic_peakratio,tic_elutionShift,tic_similarity,tic_symmetry,tic_jaggedness,tic_modality,transition_peakratio_1,transition_peakratio_2,transition_peakratio_3,transition_peakratio_4,transition_peakratio_5,transition_peakratio_6,transition_peakratio_7,transition_elutionShift_1,transition_elutionShift_2,transition_elutionShift_3,transition_elutionShift_4,transition_elutionShift_5,transition_elutionShift_6,transition_elutionShift_7,transition_similarity_1,transition_similarity_2,transition_similarity_3,transition_similarity_4,transition_similarity_5,transition_similarity_6,transition_similarity_7,transition_symmetry_1,transition_symmetry_2,transition_symmetry_3,transition_symmetry_4,transition_symmetry_5,transition_symmetry_6,transition_symmetry_7,transition_jaggedness_1,transition_jaggedness_2,transition_jaggedness_3,transition_jaggedness_4,transition_jaggedness_5,transition_jaggedness_6,transition_jaggedness_7,transition_modality_1,transition_modality_2,transition_modality_3,transition_modality_4,transition_modality_5,transition_modality_6,transition_modality_7,tic_peakmax,tic_peakarea,tic_peakshift,tic_FWHM,transition_peakmax_1,transition_peakmax_2,transition_peakmax_3,transition_peakmax_4,transition_peakmax_5,transition_peakmax_6,transition_peakmax_7,transition_peakarea_1,transition_peakarea_2,transition_peakarea_3,transition_peakarea_4,transition_peakarea_5,transition_peakarea_6,transition_peakarea_7,transition_peakshift_1,transition_peakshift_2,transition_peakshift_3,transition_peakshift_4,transition_peakshift_5,transition_peakshift_6,transition_peakshift_7,transition_FWHM_1,transition_FWHM_2,transition_FWHM_3,transition_FWHM_4,transition_FWHM_5,transition_FWHM_6,transition_FWHM_7,label
0.010517409733482828,0.13912289,0.7871640861986331,0.9941289107134146,0.12885626234285577,0.29239624717826673,0.026651134112727196,0.026774959040250637,0.006807699979512213,0.008747430741185471,0.004994254313342214,0.003544878030301105,0.0067853241306566545,0.056685659275578074,0.38813600944917365,0.020894292399255682,0.06529068409724469,0.0018357111379305715,1.7814896889330605e-07,0.0,0.8498289238248271,0.28783608524975385,0.5709717214706608,0.30104377604451593,0.8247105340183202,0.8494985517839984,0.7677061045676702,0.631383323383684,-0.025814394035694244,-0.13262136457292273,0.9086645354709297,0.9597213726499463,0.9999471788375733,0.9685653028231959,0.2583100673654496,0.2350930887897625,0.2215448124116993,0.15751770450332622,0.17288323184940305,0.29660248110722603,0.22160640194834896,0.3743,0.5881,0.6383,0.1674,0.4734,0.7612,0.483,854.082885742188,5365.196537852469,2.0,3.0,200.5332794189453,257.938232421875,135.95855712890625,176.4646453857422,148.86279296875,66.64344024658203,76.5345230102539,1191.5754146575928,1727.4535636901855,393.2268885374069,780.7536687850952,738.999174118042,202.87175631541322,330.3160717487335,2.5,2.5,2.5,2.5,2.5,2.5,0.5,5.0,6.0,2.0,2.0,5.0,2.0,4.0,0
0.760513428316945,0.13958796,0.9831280551095359,0.987466643873789,0.07257631790533658,0.09941087249629377,0.8122500652068158,0.7680706213170985,0.782567640500169,0.7462717274390029,0.7529537077724849,0.7173759515448914,0.7746050707724912,0.13892031261053267,0.16536843204421228,0.1297311887742334,0.150063929837479,0.14123417298173915,0.1165898505960056,0.12051036206887368,0.9970117054746883,0.9933236982438794,0.9785299846068235,0.9851038717285592,0.9756020858033351,0.9590160701686836,0.9592242667833978,0.9624298956941382,0.9690478245806499,0.9899567495291485,0.9822406976720105,0.9890351306967606,0.9869025420809413,0.9990629219299824,0.07549153335876259,0.07645399414247539,0.058117463031401945,0.07897826315682377,0.07139917388230187,0.08094081297287509,0.07173702443350283,0.163,0.1097,0.0578,0.1227,0.1048,0.0916,0.1761,47557.27685546875,331106.94261932373,1.0,6.0,4560.5126953125,5726.30419921875,6056.6337890625,8821.25,12970.154296875,4764.7861328125,4657.6357421875,32565.079879760742,41598.32571411133,40209.99652862549,59863.08793640137,92634.0007019043,34636.18977355957,29600.262084960938,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.0,6.0,5.0,5.0,6.0,6.0,4.0,1
0.021039296092818474,0.21982055,0.9738498913875979,0.9927635900275406,0.056137665789573125,0.19174868208100837,0.027999208290405402,0.02659058424672728,0.019416939568184268,0.021996957069331274,0.01648781776648537,0.021497166014766537,0.020583168869903894,0.3128806722014538,0.2121885083339251,0.18379488570874974,0.27195045616337504,0.16549012708453623,0.03311972200373798,0.2796860074050143,0.8860730956208132,0.9071844721116307,0.8915089778287896,0.910129974979859,0.9845433561725943,0.9324146353530991,0.9262115358205252,0.7911444891589852,0.9378304971034392,0.9534103700611577,0.7945831613022885,0.9778663694824481,0.9118604593936908,0.9830058908440533,0.1387741608713182,0.11744645740682996,0.09748693610275752,0.10837815443389198,0.05229733571600494,0.07458595818775965,0.13183074644670165,0.3073,0.2874,0.4635,0.3048,0.166,0.2725,0.331,3956.736022949219,27319.319194555283,0.0,5.0,477.240478515625,525.9697875976562,521.3351440429688,781.0713500976562,970.9420776367188,482.51116943359375,420.1650390625,3299.398124694824,4239.204284667969,2966.8614377975464,5227.699023008347,6145.707736968994,3042.518466949463,2397.9301204681396,2.5,2.5,2.5,0.5,0.5,0.5,0.5,5.0,5.0,4.0,7.0,5.0,5.0,5.0,1
0.1194152557718555,0.12088688,0.96961427580475,0.9406826044161617,0.08944238938754305,0.09762808558620112,0.1379841181981742,0.15219764909761188,0.11444079074860108,0.11670892082631557,0.11811893618912828,0.09744391035080106,0.1031597493437505,0.03911991019266325,0.0892471425965731,0.3130826239086527,0.10977754893965781,0.0841760029028394,0.03416595628992536,0.10659029886451492,0.9546177557549814,0.9049829340114305,0.9512616594062967,0.8871573687255183,0.8616358092510888,0.8583570842513936,0.9093819903741994,0.8988594889231584,0.943241006612946,0.8430740214078336,0.9957718700593623,0.9596581582054652,0.8956585741665513,0.715829536870418,0.09136409715955622,0.22821956098532095,0.16440439897007408,0.16528549963355793,0.10631279207168798,0.10477379788329862,0.11111668021083072,0.1975,0.6369,0.2074,0.1677,0.1187,0.2441,0.4674,3261.045654296875,23047.859696626663,1.0,6.0,399.13262939453125,726.8003540039062,394.78466796875,525.6674194335938,847.2281494140625,395.6078796386719,307.9071350097656,2415.9851739406586,3408.8960609436035,2651.5018463134766,3979.0356159210205,6590.757736206055,2193.715428829193,1807.9678344726562,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,2.0,7.0,7.0,6.0,4.0,5.0,1
0.06837119015088026,0.09846135,0.9820617434628542,0.9439897731632545,0.10308382634931967,0.24909599110519887,0.07536599236547169,0.08816469895355133,0.06458075248753192,0.0725747346314144,0.06219926567182111,0.07185785032196042,0.04633990960012008,0.137476652465128,0.06325361749394767,0.255378190410936,0.19368277875360723,0.067721454540162,0.02754607331279446,0.09442108280969652,0.9371821652788158,0.8955598809081023,0.8127140249800233,0.939548016054496,0.9349422968691784,0.9699116455402846,0.9631658369736507,0.6941373164503141,0.5823628907768422,0.12617456532979748,0.7370820613954382,0.9749918011114456,0.9208162529930527,0.9372739053637433,0.1322533203567608,0.14307872032752536,0.1435012862760977,0.09408737177316755,0.0895907988231708,0.15333516295918098,0.1919400575362917,0.3697,0.4721,0.3855,0.2875,0.0864,0.3481,0.5866,3641.039321899414,22899.874836578965,1.0,5.0,336.8858337402344,626.3544921875,367.4108581542969,772.663330078125,806.9887084960938,486.6142272949219,257.4958190917969,2338.8272705078125,3478.3642072677612,2450.5846405029297,4555.453081607819,5903.411982536316,2770.9789247512817,1402.2547294050455,3.5,2.5,2.5,0.5,0.5,0.5,0.5,5.0,4.0,9.0,4.0,7.0,5.0,4.0,1
0.01262889119564299,0.41641025,0.7297111543119035,0.06171218766650106,0.15946595731850344,0.505461842864033,0.022865027283834126,0.032568169453406626,0.013577893861531609,0.0072879963513127815,0.008330819699627777,0.007990055265235909,0.00565720438146491,0.4918225057656227,0.10287037331464569,0.3207358819176909,1.0,0.18141909626336744,0.09632880775346547,0.0,0.3265145754661088,0.7627909324019835,-0.35207211127818444,0.2648854727104691,0.629874437564184,0.5896639879138366,0.6907315277557188,-0.38718430928845476,0.433246321742818,-0.3360512074159418,-0.6931005114773896,0.8482062962052913,-0.5729659534324923,0.9029246040951953,0.27316835193874,0.20573868040903245,0.3693409308659446,0.2457558177062099,0.1824029787605419,0.2757789479383087,0.31916521473852116,0.8708,0.6127,0.8703,0.4878,0.3762,0.7465,0.684,542.150010108948,4478.9835062027,1.0,7.0,121.13512420654297,212.2216033935547,150.8461456298828,66.30558776855469,122.60633087158203,58.4858283996582,49.28867721557617,660.9472413063049,1423.9198055267334,550.1929552555084,473.2703971862793,874.362226486206,312.1080505847931,184.18282985687256,2.5,2.5,1.5,1.5,2.5,2.5,2.5,5.0,6.0,1.0,11.0,5.0,8.0,1.0,0
0.007354788279379593,0.02769619,0.3004656396135746,0.057849167472765986,0.35385617080798193,0.5980954753436399,0.009892703318592688,0.03133058125140824,7.761338151796097e-05,0.008168505633587163,0.0038046491542900068,0.0002436702552705295,0.0016130908591600788,0.02288827654224276,0.08083633867199479,0.0,0.0,0.0,0.0,0.0,-0.058455702972441265,0.13094805030712348,0.5647606241462765,0.3962368417759316,0.41547214742570265,0.35939671954295344,-0.5285699000889722,-0.48214393244965903,0.6685951965216791,0.0,-0.07025601155891999,-0.46367794100744153,0.0,0.0,0.3682626046851713,0.428567833714938,0.4641191211091324,0.35569945010537724,0.4173402623279738,0.4170901738132106,0.37597445592543266,0.9401,0.8061,1.0,1.0,0.759,1.0,0.7417,205.488317638636,1181.347069628538,5.0,6.0,38.7038688659668,83.04573059082031,0.8112094402313232,59.85999298095703,73.765869140625,2.4752182960510254,13.406912803649902,150.63575637340546,589.7392225265503,1.439957655966282,234.16213417053223,177.17802566289902,4.3936982452869415,23.798274993896484,2.5,2.5,2.5,2.5,2.5,2.5,3.5,7.0,12.0,1.0,5.0,1.0,1.0,1.0,0
0.11421940273210832,0.2148457,0.9080974493229123,0.873590551240974,0.1147487846278889,0.2355191397726143,0.13601883957522917,0.18034271034892194,0.1305246620788373,0.12590068114303998,0.05903562811900465,0.1324795970545785,0.10559862874238876,0.3098218464399175,0.46957363197176927,0.17992657242236978,0.13060801588576354,0.16941740444249304,0.47165341017232687,0.08722150259716255,0.6467933208384847,0.7441014609764393,0.7081722033721507,0.7316226378520829,0.8454700770831134,0.5903821366328285,0.6049223973957694,0.35815791083298026,0.10361395535088526,0.24722667810225277,0.6695958580412263,0.8259845917734683,-0.30926504021555007,-0.38438902259780044,0.22039438597634675,0.23469025377999297,0.2429333245380864,0.176664720377144,0.08700673299005839,0.2811258543289186,0.27143056147124633,0.3431,0.2978,0.8334,0.4801,0.2354,0.7002,0.6877,2052.268966674805,20472.353660166264,1.0,5.0,216.41659545898438,331.1938171386719,413.499267578125,407.0705261230469,413.6882019042969,263.285400390625,226.88095092773438,2204.9830226898193,4035.8282623291016,2707.014347076416,4123.091251373291,2965.5211682915688,2644.168514251709,1791.747094154358,3.5,2.5,2.5,1.5,1.5,0.5,0.5,13.0,14.0,2.0,9.0,4.0,14.0,13.0,0
1.093873769830524,0.06204416,-0.08048257904824742,0.33786707978668123,0.31244586600022484,0.9140818410776896,0.5257705565240259,3.0818668775286078,0.7300707211406912,1.190592816807717,0.34126726141282565,0.6882533258075058,1.3038809436279044,0.7109969671433057,0.06838839680546015,0.08676053606600788,0.005627947055764457,0.2230984755137851,0.0065824085133453225,0.08022457644689279,-0.4047868074739676,-0.06385338291132171,0.04711898100004445,-0.12940357375763611,0.053407160694971874,-0.031227892811993913,-0.13472438621462185,0.03560305208559679,0.364980225832704,0.096074061643333,0.28496643039025443,0.5584539260356723,0.34102186177913973,0.1891884981793796,0.32880213974570105,0.3756983249070792,0.2993408786844197,0.3192041690079697,0.3546049106218422,0.31621406945753733,0.26676781304001684,0.8155,1.0,0.8004,0.6477,0.7403,0.8671,0.8435,25487.996704101562,272941.2311782837,18.0,3.0,769.2664184570312,16061.2568359375,1426.19677734375,3334.98779296875,1012.0902709960938,1051.2034912109375,2301.591796875,13906.03190612793,118592.220703125,25366.42462158203,52513.428283691406,22192.495635986328,14205.061912536621,26165.568115234375,2.5,2.5,2.5,2.5,2.5,2.5,2.5,32.0,2.0,26.0,8.0,21.0,12.0,4.0,0
0.011096117777136066,0.3277345,0.8158668692871229,0.658402023914379,0.12317215475402359,0.24997298025870007,0.017358974878562836,0.03716738532328219,0.0077013308336638065,0.009248945480829366,0.004024651187479628,0.007994197385921435,0.004042753538999239,0.20212693315821917,0.09374377252007957,0.1794525568602717,0.3756045613618734,0.2321684204024909,0.3073809325018232,0.10003761458526982,0.505895176648496,0.5703545137838544,0.7213609290113571,0.04322141936634901,0.5165596665142584,0.19609710346861312,0.7139943115824564,-0.23169001812661863,0.634654427533871,-0.1969795084996395,-0.58715838660574,-0.07023664910182806,-0.3849008558787513,0.0,0.30422197395440587,0.3119932536751401,0.3234085282580945,0.31774813166662924,0.24263345588871296,0.2787682854731019,0.2665247790759143,0.3204,0.6415,0.7078,0.7061,0.7915,0.6312,0.6774,451.817184448242,4360.878312349321,1.0,7.0,99.57540130615234,248.08428955078125,49.70692825317383,159.90367126464844,68.06294250488281,50.58713912963867,45.04110336303711,598.61496925354,1800.8164138793945,355.33412504196167,660.3137683868408,459.9021806716919,342.86252665519714,143.03432846069336,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.0,6.0,11.0,2.0,5.0,5.0,1.0,0
0.22622325298277085,0.24528195,0.9603471078311615,0.9437592149083035,0.0769133787252331,0.13579527821020076,0.2604067194295773,0.23838703182624624,0.24747752840230866,0.20954555449388879,0.21274872692113367,0.24158911853353332,0.20505355805915898,0.14882439939411635,0.23960596939546616,0.1654235426615785,0.22779797419446587,0.30276524321321513,0.22817270605997148,0.17889723576049346,0.9303854976201957,0.9379236222293408,0.9346048836025942,0.9420588574038498,0.9171853506095765,0.9707015396110601,0.9503242219535378,0.8986462087656857,0.9345426202093657,0.9164619979119202,0.9383986252638059,0.7775182932890452,0.9676412089769514,0.7218375393500857,0.08045330395453155,0.09392745926124929,0.09398062578285761,0.09519749365726826,0.11561916572562272,0.11412373019489865,0.09036856896005048,0.2764,0.1832,0.2889,0.2289,0.1208,0.2616,0.1895,5712.476928710938,50862.99881362915,0.0,8.0,636.619140625,742.2779541015625,861.5922241210938,1045.3028564453125,1523.399169921875,805.2029418945312,492.603515625,5147.300079345703,6580.077598571777,6615.211410522461,8632.782531738281,13676.578575134277,6160.921817779541,4050.1268005371094,3.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,8.0,5.0,6.0,8.0,5.0,6.0,1
0.009316057570880628,0.05655263,0.7043096509750298,0.04620660855869899,0.25193730943590564,0.6005811658585387,0.013883416358127334,0.02541667849545298,0.0037062733804319975,0.007741649824208013,0.007202213162876663,0.005349214178822918,0.004795741601836768,0.2278275844374463,0.07761869400889718,0.0,0.10571102583778114,0.7663382564241472,0.11677530141608117,0.0,0.3045699972941084,0.48765179900227024,0.8247070501737094,-0.2663256177576462,0.3687644259134193,0.7620276729620314,0.754187311431526,-0.35454902221404977,-0.1831670285267035,0.9889046831439274,-0.12381120229677615,0.5970157735777679,0.7863292889302937,0.9632491577989459,0.3051868861379732,0.2678879034516978,0.2564710984434758,0.34865512171697083,0.2766252347292951,0.265229312496801,0.439693025535767,0.9582,0.4875,0.7798,0.7486,0.4544,0.6677,1.0,436.119314193726,3104.1158731579776,3.0,4.0,104.435302734375,133.48660278320312,32.824153900146484,67.77054595947266,96.7863540649414,48.89455795288086,51.435142517089844,388.1026258468628,1063.9034729003906,145.95734286308289,473.69075107574463,689.774151802063,204.39976507425308,138.28776359558105,2.5,2.5,0.5,0.5,2.5,2.5,2.5,1.0,9.0,3.0,9.0,9.0,4.0,1.0,0
0.27243752622812695,0.00394521,0.8877178510024443,0.9105090829787095,0.08133554867561535,0.18378281520216638,0.22703341338152533,0.26541000280174404,0.20372653539829325,0.33587041937146306,0.26492875518494613,0.24754505968156876,0.35631492209496174,0.0013525381599433929,0.033293541872983945,0.0,0.003051254296239783,0.0,0.0,0.00343398647726261,0.881831820978341,0.745837235413906,0.8163161274394573,0.8439962601756217,0.7978686640101371,0.7144147939276076,0.8257539040392482,0.5860234832842388,0.8965802597687124,0.9689063813118305,0.8157938978158003,0.8700144840471346,0.3751672837520185,0.942724283840334,0.16279701991239406,0.12145811348637797,0.15816788721485994,0.12600927989378058,0.07535045848185806,0.18608205809168046,0.15103505397780456,0.4133,0.5413,0.5693,0.4916,0.196,0.6658,0.5379,1471.048328399658,10691.954451505797,2.0,6.0,131.17152404785156,245.84832763671875,153.8560333251953,441.20513916015625,402.22119140625,198.49203491210938,252.10862731933594,923.4382881373167,1623.962958574295,825.2246446609497,2148.021648806289,2983.4536237716675,982.69069480896,1205.1625927463174,3.5,2.5,2.5,2.5,0.5,0.5,2.5,5.0,6.0,6.0,2.0,7.0,5.0,4.0,1
0.0967586831581255,0.26783682,0.9008823580182596,0.25602394219416164,0.13242978120620535,0.1887261720546175,0.16960671552251036,0.16299093240578877,0.07930636593355697,0.08359171651447563,0.09115557874567148,0.057934394526598085,0.04910863809606893,0.1165069283175406,0.23637796718406812,0.1324276558000997,0.16055113518437136,0.3530420874903121,0.09173467578382055,0.009905781619029783,0.5667641874438548,0.8614001507463086,0.8917190661417883,0.78802276773977,0.7982304145106545,0.8404806360392201,0.4732264830931314,-0.29819920039461656,0.39217751858911043,0.15815647477348696,0.46842988261734664,-0.03893388737548539,0.3963641611889438,0.0,0.25118599751346105,0.18691059752989353,0.11336356989177633,0.1916449322221685,0.16159251139153874,0.1530835251246984,0.2617009571948092,0.6342,0.5282,0.4435,0.6865,0.4749,0.4064,0.6809,1050.41593170166,8487.4919533208,0.0,8.0,222.9084014892578,306.68670654296875,146.5009307861328,236.0675506591797,316.5410461425781,103.09146118164062,119.8102035522461,1330.163750089705,1808.224311619997,779.5568770170212,1278.2115714550018,2295.138334274292,581.2681941986084,414.92891466617584,2.5,2.5,1.5,1.5,2.5,0.5,0.5,7.0,5.0,5.0,4.0,8.0,6.0,2.0,1
0.028087816946960366,0.24463182,0.8299626732933612,0.9709124544253036,0.14883189645339862,0.5445184784592431,0.05805672926344055,0.05328726327275693,0.021922634669635385,0.018226806678127674,0.018488109198254464,0.01104077942878492,0.04521553586324284,0.8269440611284171,0.20052816485151423,0.021354592157363905,0.0488599480974227,0.03492588742765232,0.8160182521890632,0.009249438103147793,0.26304029174527077,0.7368064643981392,0.5833922945635226,0.7761613271579417,0.8972014295276313,-0.4138977335737423,0.7414716805920559,-0.4614407969601114,0.9067572812449024,-0.32383498354553897,0.5351455292269541,0.9211864719372616,-0.8252790191653993,0.0,0.2910101818735911,0.1730003194549511,0.22197582750759048,0.24036405329895624,0.15630420012407978,0.4841552659215262,0.20429840080648606,0.5417,0.5623,0.8005,0.8289,0.4475,0.911,0.678,671.686104774475,4210.7698279619235,0.0,4.0,106.21370697021484,175.54119873046875,80.54671478271484,135.2202606201172,179.7447052001953,29.035037994384766,174.10806274414062,726.301923751831,992.2303018569946,365.73227882385254,494.1221203804016,813.6243925094604,188.08081340789795,630.6779972314835,1.5,1.5,1.5,2.5,2.5,2.5,0.5,5.0,4.0,4.0,2.0,3.0,11.0,3.0,1
0.009111556572591502,0.29663665,0.8981358128688499,0.868453213466791,0.38001222613711033,0.7330877061574033,0.01935363269807864,0.016913866369140013,0.018856995668988366,0.00822460512118051,0.004653504082951301,0.002538476264019572,0.0010359055112137458,0.28072928213556825,0.9625591130609689,0.0010586047082175333,0.0016802294483811485,0.0,0.0,0.0,0.2827813032121852,0.30019204268475214,0.742761464847961,0.6279921302652608,0.7874777840259919,-0.4463070528798047,-0.047528498926146544,-0.6721345356672729,-0.31989558176521765,0.407138568341433,0.38269078703474535,0.7808676435623275,0.0,-0.12863571492744866,0.2956304178186976,0.5118422421281772,0.5186176781741804,0.34542993709536013,0.4111688029470404,0.3997196183764584,0.3022148937840875,0.7289,0.9829,0.9844,0.8883,0.9438,0.6673,0.9177,338.229679107666,2022.1689499318609,4.0,4.0,101.26592254638672,73.66837310791016,166.0117950439453,85.41158294677734,80.30762481689453,37.73591995239258,7.575096130371094,382.46975672245026,433.2653366327286,494.9514873325825,327.51549249887466,295.6851096153259,66.98408889770508,21.297678232192993,2.5,2.5,2.5,2.5,2.5,3.5,1.5,1.0,10.0,2.0,3.0,2.0,1.0,3.0,0
0.004974071203107286,0.11095403,0.43930609050034347,0.5505013258432914,0.19027586955745837,0.5556478377342773,0.008342195680595353,0.03353913685168431,0.0,0.001818514496654133,2.651011181179027e-05,0.0,0.0,0.0,0.1657587654683622,0.0,0.0,1.0,0.0,0.0,0.7277593876153573,-0.06313674268754871,0.0,0.4263931467564053,-0.39089426874476674,0.0,0.0,0.2586221647143156,-0.29470200293561394,0.0,-0.07396644306476402,0.0,0.0,0.0,0.2797400617231886,0.26027569533710426,0.44758901185550604,0.2574522493139158,0.5743697227835906,0.5117101051639708,0.4596627114646065,0.7432,0.9053,1.0,0.5928,1.0,1.0,1.0,151.108655929565,1287.022056624292,2.0,6.0,42.665016174316406,114.56848907470703,0.0,32.95888137817383,1.133243203163147,0.0,0.0,166.0691423714161,1027.8091011047363,0.0,91.13222146034241,2.0115916877985,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.0,9.0,0.0,1.0,1.0,0.0,0.0,0
0.1081280071453458,0.04347503,0.8983291654561151,0.8866173886150007,0.09341830182304284,0.11937156895403378,0.15008625565355813,0.13205024583641148,0.11742560245389604,0.11083617227348531,0.08971869041547097,0.10982899096248479,0.078787779419906,0.16053454021053312,0.11167884948819098,0.037685671885420935,0.08583514381370061,0.01831698146035734,0.021932266229691848,0.05490982437381964,0.8640727706772414,0.7026371271657494,0.6412276004548702,0.9319535684786656,0.8481428143374654,0.8672596694816206,0.7586049363863369,0.7104252089063244,0.9056636424259077,0.7273485292734376,0.9435487726710652,0.8488869074635398,0.9062441496830353,0.824818569007115,0.10026942428707607,0.16780401562565211,0.12160499803078166,0.15173792862967125,0.11743668916367722,0.1749798591252913,0.1207496288162607,0.2276,0.3024,0.5364,0.3363,0.3287,0.6723,0.3785,2506.404586791992,25096.11341023445,2.0,7.0,335.2052917480469,360.03558349609375,387.2143859863281,531.4942016601562,732.7064208984375,404.4931335449219,221.8545684814453,2878.384621620178,3658.9086151123047,3167.855968475342,4923.122611999512,6038.272565841675,2706.7204439640045,1722.8485832214355,0.5,1.5,0.5,0.5,0.5,0.5,0.5,6.0,9.0,7.0,5.0,7.0,3.0,7.0,1
0.016880458482777017,0.33544693,0.38462867414881424,0.015685831922282286,0.17096776629467902,0.2102561585673115,0.011146187664312468,0.03055316577447315,0.00633107635764742,0.012608742725496967,0.023458246198709485,0.01896529819738434,0.0,0.8448001359960104,0.2762545118588284,0.0,0.0,0.45299178215769775,0.44142777304034925,0.0,0.4023340521313325,0.3269260944442693,0.5516909145257977,0.6980121822513098,0.15349883417525637,-0.3932237024309109,0.0,-0.36255309228509247,-0.5068228162691119,0.6796614885067631,0.6646357892303129,0.5158450310692877,-0.6471758547335651,0.0,0.4369540922030918,0.25914215279799335,0.5221199670015813,0.31485975854059833,0.13946948730036218,0.3510954412146064,0.5233164599949387,1.0,0.7662,0.9646,0.7432,0.3072,0.9333,1.0,307.703793525696,2098.579156873421,3.0,6.0,44.816810607910156,89.65328216552734,33.73859786987305,64.33096313476562,134.5112762451172,98.3448486328125,0.0,116.7885462023778,508.1845941543579,82.71500968933105,290.06919598579407,825.1030960083008,275.7187148332596,0.0,3.5,2.5,2.5,0.5,0.5,0.5,0.5,1.0,6.0,1.0,3.0,5.0,1.0,0.0,0
0.04183080321837521,0.02473216,0.9588156536044419,0.7585851991005782,0.13950226072181995,0.31833840973915617,0.10788536729946759,0.10496644090448748,0.029509189441167295,0.02239069547324072,0.020799385249437755,0.02828312262925743,0.031784388345722066,0.12661090136947337,0.08742945484269232,0.0,0.3676879518028036,0.4045894385834813,0.023201198855842053,0.004433149339829849,0.4958847383876478,-0.16713825383791406,0.6228709109298128,0.6309008742447889,0.4450439553141045,0.8614258674565388,0.7310258107561147,-0.4371761854341345,0.5480824476414538,-0.2854902263136415,-0.8350911347720447,-0.1030923215316903,0.9590802172904382,0.12772435443816982,0.18512592341635636,0.35097889476431493,0.24286320337325015,0.32052159364248345,0.4117318478838494,0.3092308685625715,0.28802939467292865,0.4317,1.0,0.4094,0.8083,0.7681,0.8935,0.6061,572.456352233887,5177.059481202592,1.0,6.0,146.00741577148438,254.93814086914062,102.16651916503906,112.16685485839844,154.11766052246094,114.83587646484375,77.24620056152344,1111.0652046203613,1621.1475772857666,489.9425687789917,523.0064778029919,691.0061733415023,391.6205916404724,349.2708877325058,2.5,2.5,2.5,2.5,2.5,2.5,2.5,10.0,4.0,6.0,3.0,4.0,2.0,5.0,0
0.017653497544384302,0.2196384,0.9531655722858796,0.8950883604978626,0.11053790272816834,0.06167260272907503,0.029896212813059805,0.030864968133258164,0.019161628262128937,0.010107355137055402,0.015095977229367735,0.013633270555089354,0.0149614558301165,0.11470885446653817,0.024877527353838316,0.3670292643073989,0.3353593366548917,0.08079502183991871,0.3968248223650997,0.40705295009135195,0.4333104815138777,0.7555457235513242,0.8246271276966918,0.7669433379784311,0.874219794948557,0.7709834929851983,0.7602426051228017,0.179806820422625,0.6383670109727428,0.8319711735128194,0.33842917067119377,0.7592147110484804,-0.21520279120479827,0.7621159502981584,0.25463104359813193,0.19375307459813107,0.14651804567175872,0.1808861016673193,0.14775604035015524,0.16060602075205646,0.20480891063365145,0.5735,0.4168,0.4271,0.3304,0.1903,0.5003,0.5102,733.686351776123,6597.64063978195,0.0,7.0,141.6085205078125,190.11915588378906,120.20790100097656,112.4836196899414,204.07435607910156,74.66100311279297,92.77745056152344,991.1771364212036,1365.1843910217285,812.7662000656128,683.380117058754,1676.7615184783936,588.9514827728271,479.4197939634323,2.5,2.5,2.5,0.5,0.5,2.5,2.5,3.0,4.0,8.0,4.0,8.0,4.0,2.0,0
0.004395543265329634,0.75736687,0.6418600567807885,0.5522486143119785,0.21058978073765536,0.49385164898997413,0.013660503637496844,0.014380238783998182,0.00018193990927824427,0.0021653049725881618,0.0003665426430779069,0.002206147956573509,0.005372021744810418,0.8248012211376199,0.14407720789481837,0.0,0.0,0.0,0.0,0.0,-0.13017943203761337,0.30431882965455814,0.6220856461508929,0.3447901186144653,0.4489419388038509,0.3540344899816418,0.6938599217467077,0.025533496135157027,-0.1699520833923294,0.0,0.9882076892191546,0.0,0.0,0.9798096052134319,0.41660517248016316,0.2405392715790988,0.33032983473026994,0.4334956984612376,0.37471481143644997,0.339273153694478,0.3072023725598321,0.9693,0.7235,0.564,0.0892,0.7846,0.8533,0.4016,109.725976109505,953.539089977743,1.0,9.0,73.90994262695312,96.03111267089844,2.552084445953369,35.976959228515625,10.425223350524902,26.898365020751953,41.92731857299805,282.99543714523315,404.60267972946167,4.530141234397888,84.73278295993805,22.491777896881104,52.356659293174744,101.82961171865463,3.5,2.5,3.5,3.5,2.5,2.5,2.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0
